entity_cd,entity_name,county_name,district_name,year,total_enroll,per_free_lunch,per_reduced_lunch,per_lep,mean_ela_score,mean_math_score
320900010070,PS 70 MAX SCHOENFELD SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,1404,0.9500000000000001,0,0.29,NaN,NaN
320900010070,PS 70 MAX SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,1401,0.98,0.01,0.29,NaN,NaN
320900010070,PS 70 MAX SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,1383,0.92,0.04,0.3,NaN,NaN
320900010070,PS 70 MAX SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,1360,0.93,0.03,0.29,NaN,NaN
320900010070,PS 70 MAX SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,1370,0.92,0.02,0.29,NaN,NaN
320900010070,PS 70 MAX SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,1360,0.61,0.02,0.27,NaN,NaN
320900010070,PS 70 MAX SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,1393,0.96,0.02,0.24,NaN,NaN
320900010070,PS 70 MAX SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,1335,0.96,0.02,0.25,NaN,NaN
320900010070,PS 70 MAX SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,1355,0.96,0.02,0.24,NaN,NaN
320900010070,PS 70 MAX SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,1288,0.9500000000000001,0.03,0.26,NaN,NaN
320900010073,PS 73,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,819,0.89,0.07,0.26,NaN,NaN
320900010073,PS 73,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,903,0.92,0.05,0.22,NaN,NaN
320900010073,PS 73 BRONX,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,922,0.9400000000000001,0.03,0.21,NaN,NaN
320900010073,PS 73 BRONX,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,898,0.96,0.03,0.22,NaN,NaN
320900010073,PS 73 BRONX,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,804,0.99,0,0.23,NaN,NaN
320900010073,PS 73 BRONX,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,849,0.91,0.02,0.24,NaN,NaN
320900010073,PS 73 BRONX,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,875,0.93,0.03,0.22,NaN,NaN
320900010073,PS 73 BRONX,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,873,0.9,0.02,0.25,NaN,NaN
320900010073,PS 73 BRONX,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,868,0.9,0.01,0.23,NaN,NaN
320900010073,PS 73 BRONX,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,767,0.9,0.01,0.25,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,302,0.92,0.07,0.33,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,283,0.91,0.06,0.34,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,292,0.75,0.04,0.34,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,256,0.75,0.04,0.32,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,221,0.75,0.04,0.27,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,203,0.76,0.03,0.26,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,213,0.86,0,0.2,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,213,0.81,0.01,0.13,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,192,0.8300000000000001,0,0.15,NaN,NaN
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,168,0.79,0,0.2,NaN,NaN
320900010090,PS 90 GEORGE MEANY SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,1197,0.99,0,0.34,NaN,NaN
320900010090,PS 90 GEORGE MEANY,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,1159,0.79,0.05,0.43,NaN,NaN
320900010090,PS 90 GEORGE MEANY,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,410,0.8,0.04,0.34,NaN,NaN
320900010090,PS 90 GEORGE MEANY,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,174,0.9500000000000001,0.03,0.39,NaN,NaN
320900010109,PS 109 SEDGWICK SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,716,0.91,0.08,0.34,NaN,NaN
320900010109,PS 109 SEDGWICK,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,732,0.92,0.05,0.35000000000000003,NaN,NaN
320900010109,PS 109 SEDGWICK,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,753,0.97,0.01,0.32,NaN,NaN
320900010109,PS 109 SEDGWICK,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,781,0.92,0.04,0.28,NaN,NaN
320900010109,PS 109 SEDGWICK,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,780,0.97,0.02,0.27,NaN,NaN
320900010109,PS 109 SEDGWICK,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,841,0.91,0.04,0.28,NaN,NaN
320900010109,PS 109 SEDGWICK,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,814,0.92,0.04,0.25,NaN,NaN
320900010109,PS 109 SEDGWICK,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,870,0.88,0.05,0.24,NaN,NaN
320900010109,PS 109 SEDGWICK,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,819,0.88,0.05,0.26,NaN,NaN
320900010109,PS 109 SEDGWICK,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,764,0.88,0.04,0.28,NaN,NaN
320900010110,PS 110 THEO SCHOENFELD SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,440,0.96,0.03,0.16,NaN,NaN
320900010110,PS 110 THEODORE SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,379,1,0,0.13,NaN,NaN
320900010110,PS 110 THEODORE SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,424,1,0,0.1,NaN,NaN
320900010110,PS 110 THEODORE SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,452,0.86,0.05,0.1,NaN,NaN
320900010110,PS 110 THEODORE SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,416,0.86,0.03,0.1,NaN,NaN
320900010110,PS 110 THEODORE SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,456,0.9,0.05,0.11,NaN,NaN
320900010110,PS 110 THEODORE SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,468,0.93,0.03,0.13,NaN,NaN
320900010110,PS 110 THEODORE SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,527,0.92,0.03,0.13,NaN,NaN
320900010110,PS 110 THEODORE SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,508,0.9400000000000001,0.02,0.12,NaN,NaN
320900010110,PS 110 THEODORE SCHOENFELD,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,490,0.93,0.02,0.15,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,794,0.91,0.05,0.4,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,753,0.76,0.03,0.4,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,773,0.76,0.03,0.4,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,866,0.76,0.03,0.38,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,866,0.86,0.05,0.37,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,846,0.92,0.03,0.36,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,856,0.96,0.03,0.34,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,837,0.97,0.02,0.3,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,785,0.9500000000000001,0.03,0.32,NaN,NaN
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,787,0.97,0.02,0.33,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,922,0.89,0.04,0.27,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,884,0.89,0.04,0.28,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,802,0.87,0.04,0.31,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,772,0.88,0.02,0.34,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,710,0.87,0.03,0.32,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,666,0.91,0.02,0.33,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,635,0.93,0.02,0.36,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,618,0.87,0.01,0.38,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,563,0.86,0.01,0.4,NaN,NaN
320900010117,IS 117 JOSEPH H WADE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,566,0.87,0.01,0.39,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,816,0.92,0.05,0.27,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,803,0.9400000000000001,0.02,0.24,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,773,0.93,0.03,0.28,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,741,0.9,0.05,0.26,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,700,0.92,0.04,0.24,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,766,0.89,0.05,0.25,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,693,0.9500000000000001,0.03,0.22,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,812,0.9500000000000001,0.02,0.23,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,771,0.92,0.04,0.24,NaN,NaN
320900010126,PS 126 DR MARJORIE H DUNBAR,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,700,0.9500000000000001,0.02,0.26,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,280,0.85,0.06,0.03,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,295,0.8300000000000001,0.1,0.06,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,311,0.81,0.1,0.05,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,333,0.85,0.06,0.06,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,365,0.8300000000000001,0.06,0.08,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,354,0.86,0.07,0.09,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,361,0.87,0.08,0.07,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,361,0.89,0.04,0.08,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,369,0.88,0.04,0.05,NaN,NaN
320900010128,MOTT HALL III,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,360,0.86,0.07,0.05,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,590,0.91,0.04,0.18,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,587,0.91,0.04,0.21,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,558,0.91,0.04,0.23,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,552,0.91,0.04,0.21,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,539,0.91,0.04,0.22,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,508,0.9,0.04,0.19,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,491,0.89,0,0.13,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,484,0.85,0,0.12,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,437,0.81,0,0.13,NaN,NaN
320900010132,PS 132 GARRETT A MORGAN,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,410,0.8300000000000001,0,0.14,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,478,0.88,0.05,0.14,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,472,0.86,0.06,0.19,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,495,0.8200000000000001,0.04,0.24,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,472,0.8200000000000001,0.04,0.31,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,485,0.8200000000000001,0.04,0.37,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,455,0.81,0.04,0.35000000000000003,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,418,0.8300000000000001,0.01,0.33,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,363,0.8,0.01,0.33,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,293,0.73,0.01,0.43,NaN,NaN
320900010145,JHS 145 ARTURO TOSCANINI,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,274,0.72,0,0.41000000000000003,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,678,0.96,0.04,0.34,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,669,0.96,0.03,0.33,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,651,0.99,0.01,0.36,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,687,0.99,0.01,0.36,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,668,0.99,0.01,0.38,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,583,0.98,0.02,0.39,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,579,0.97,0.02,0.39,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,581,0.97,0.02,0.34,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,570,0.97,0.01,0.33,NaN,NaN
320900010163,PS 163 ARTHUR A SCHOMBERG,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,539,0.98,0.01,0.38,NaN,NaN
320900010166,JHS 166 ROBERTO CLEMENTE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,940,0.9400000000000001,0.05,0.23,NaN,NaN
320900010166,JHS 166 ROBERTO CLEMENTE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,808,0.87,0.04,0.24,NaN,NaN
320900010166,JHS 166 ROBERTO CLEMENTE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,416,0.9,0.02,0.29,NaN,NaN
320900010166,JHS 166 ROBERTO CLEMENTE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,169,0.88,0.02,0.28,NaN,NaN
320900010170,PS 170,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,260,0.8200000000000001,0.14,0.22,NaN,NaN
320900010170,PS 170,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,253,0.8200000000000001,0.08,0.3,NaN,NaN
320900010170,PS 170,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,234,0.68,0.05,0.28,NaN,NaN
320900010170,PS 170,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,232,0.67,0.05,0.27,NaN,NaN
320900010170,PS 170,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,259,0.68,0.05,0.29,NaN,NaN
320900010170,PS 170,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,270,0.6900000000000001,0.06,0.22,NaN,NaN
320900010170,PS 170,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,276,0.81,0,0.2,NaN,NaN
320900010170,PS 170,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,294,0.77,0,0.31,NaN,NaN
320900010170,PS 170,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,283,0.73,0,0.31,NaN,NaN
320900010199,PS 199X THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,767,0.91,0.05,0.34,NaN,NaN
320900010199,PS 199X THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,763,0.99,0.01,0.34,NaN,NaN
320900010199,PS 199 THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,762,0.99,0.01,0.34,NaN,NaN
320900010199,PS 199 THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,741,0.99,0,0.29,NaN,NaN
320900010199,PS 199 THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,679,0.99,0.01,0.25,NaN,NaN
320900010199,PS 199 THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,764,0.9400000000000001,0.02,0.25,NaN,NaN
320900010199,PS 199 THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,788,0.97,0.01,0.27,NaN,NaN
320900010199,PS 199 THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,851,0.93,0.03,0.29,NaN,NaN
320900010199,PS 199 THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,873,0.93,0.04,0.3,NaN,NaN
320900010199,PS 199 THE SHAKESPEARE SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,829,0.93,0.03,0.31,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS SCHOOL,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,371,0.92,0.05,0.2,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,341,0.89,0.07,0.23,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,318,0.9,0.04,0.2,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,403,0,0,0.15,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,420,0.9,0.04,0.15,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,529,0.9,0.04,0.13,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,579,0.81,0,0.1,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,627,0.77,0.01,0.09,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,654,0.76,0,0.1,NaN,NaN
320900010204,PS 204 MORRIS HEIGHTS,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,648,0.77,0,0.12,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,293,0.71,0.13,0.06,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,372,0.75,0.07,0.11,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2010,435,0.89,0.02,0.13,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2011,427,0.87,0.05,0.13,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2012,405,0.92,0.01,0.11,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2013,388,0.84,0.07,0.1,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2014,339,0.86,0.05,0.11,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2015,298,0.8300000000000001,0.03,0.12,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2016,270,0.74,0.01,0.15,NaN,NaN
320900010215,KAPPA,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,254,0.73,0.03,0.21,NaN,NaN
320900010218,P/IS 218 R HERNANDEZ DUAL LANGUAGE,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2008,927,0.8200000000000001,0.11,0.31,NaN,NaN
320900010218,PS/IS 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2009,901,0.8200000000000001,0.1,0.32,NaN,NaN
